country,iso_code,date,total_vaccinations,people_fully_vaccinated,daily_vaccinations,vaccines
El Salvador,SLV,2021-03-28,70000.0,,3000.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
El Salvador,SLV,2021-03-29,,,3993.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
El Salvador,SLV,2021-03-30,,,4986.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
El Salvador,SLV,2021-03-31,99855.0,,5979.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
El Salvador,SLV,2021-04-01,120476.0,,8497.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
El Salvador,SLV,2021-04-02,133330.0,,9904.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
El Salvador,SLV,2021-04-03,,,10238.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
El Salvador,SLV,2021-04-04,,,10571.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
El Salvador,SLV,2021-04-05,,,9911.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
El Salvador,SLV,2021-04-06,,,9252.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
El Salvador,SLV,2021-04-07,160000.0,,8592.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
El Salvador,SLV,2021-04-08,,,7075.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
El Salvador,SLV,2021-04-09,180000.0,,6667.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
El Salvador,SLV,2021-04-10,,,7334.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
El Salvador,SLV,2021-04-11,200000.0,,8000.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
El Salvador,SLV,2021-04-12,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
El Salvador,SLV,2021-04-13,,2367.0,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
El Salvador,SLV,2021-04-14,,5533.0,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
El Salvador,SLV,2021-04-15,,9631.0,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
El Salvador,SLV,2021-04-16,,15456.0,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
El Salvador,SLV,2021-04-17,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
El Salvador,SLV,2021-04-19,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
El Salvador,SLV,2021-04-20,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Equatorial Guinea,GNQ,2021-03-16,6565.0,800.0,,Sinopharm/Beijing
Equatorial Guinea,GNQ,2021-03-17,,,430.0,Sinopharm/Beijing
Equatorial Guinea,GNQ,2021-03-18,,,430.0,Sinopharm/Beijing
Equatorial Guinea,GNQ,2021-03-19,,,430.0,Sinopharm/Beijing
Equatorial Guinea,GNQ,2021-03-20,,,430.0,Sinopharm/Beijing
Equatorial Guinea,GNQ,2021-03-21,,,430.0,Sinopharm/Beijing
Equatorial Guinea,GNQ,2021-03-22,,,430.0,Sinopharm/Beijing
Equatorial Guinea,GNQ,2021-03-23,,,430.0,Sinopharm/Beijing
Equatorial Guinea,GNQ,2021-03-24,,,430.0,Sinopharm/Beijing
Equatorial Guinea,GNQ,2021-03-25,,,430.0,Sinopharm/Beijing
Equatorial Guinea,GNQ,2021-03-26,,,430.0,Sinopharm/Beijing
Equatorial Guinea,GNQ,2021-03-27,,,430.0,Sinopharm/Beijing
Equatorial Guinea,GNQ,2021-03-28,,,430.0,Sinopharm/Beijing
Equatorial Guinea,GNQ,2021-03-29,12155.0,2407.0,430.0,Sinopharm/Beijing
Equatorial Guinea,GNQ,2021-03-30,,,460.0,Sinopharm/Beijing
Equatorial Guinea,GNQ,2021-03-31,,,490.0,Sinopharm/Beijing
Equatorial Guinea,GNQ,2021-04-01,14080.0,2990.0,521.0,Sinopharm/Beijing
Equatorial Guinea,GNQ,2021-04-02,,,638.0,Sinopharm/Beijing
Equatorial Guinea,GNQ,2021-04-03,,,756.0,Sinopharm/Beijing
Equatorial Guinea,GNQ,2021-04-04,,,874.0,Sinopharm/Beijing
Equatorial Guinea,GNQ,2021-04-05,,,991.0,Sinopharm/Beijing
Equatorial Guinea,GNQ,2021-04-06,,,1079.0,Sinopharm/Beijing
Equatorial Guinea,GNQ,2021-04-07,,,1166.0,Sinopharm/Beijing
Equatorial Guinea,GNQ,2021-04-08,,,1254.0,Sinopharm/Beijing
Equatorial Guinea,GNQ,2021-04-09,,,1254.0,Sinopharm/Beijing
Equatorial Guinea,GNQ,2021-04-10,,,1254.0,Sinopharm/Beijing
Equatorial Guinea,GNQ,2021-04-11,,,1254.0,Sinopharm/Beijing
Equatorial Guinea,GNQ,2021-04-12,,,1254.0,Sinopharm/Beijing
Equatorial Guinea,GNQ,2021-04-13,,,1254.0,Sinopharm/Beijing
Equatorial Guinea,GNQ,2021-04-14,,,1254.0,Sinopharm/Beijing
Equatorial Guinea,GNQ,2021-04-15,,,1254.0,Sinopharm/Beijing
Equatorial Guinea,GNQ,2021-04-16,32884.0,5305.0,1254.0,Sinopharm/Beijing
Equatorial Guinea,GNQ,2021-04-17,,,1523.0,Sinopharm/Beijing
Equatorial Guinea,GNQ,2021-04-18,,,1792.0,Sinopharm/Beijing
Equatorial Guinea,GNQ,2021-04-19,,,2062.0,Sinopharm/Beijing
Equatorial Guinea,GNQ,2021-04-20,45441.0,7417.0,2331.0,Sinopharm/Beijing
Equatorial Guinea,GNQ,2021-04-21,,,2892.0,Sinopharm/Beijing
Equatorial Guinea,GNQ,2021-04-22,55799.0,8389.0,3453.0,Sinopharm/Beijing
Estonia,EST,2020-12-28,207.0,,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2020-12-29,516.0,,309.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2020-12-30,884.0,,338.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2020-12-31,1907.0,,567.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-01-01,2487.0,,570.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-01-02,,,459.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-01-03,2517.0,,385.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-01-04,2535.0,,333.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-01-05,3188.0,,382.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-01-06,5009.0,,589.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-01-07,6632.0,,675.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-01-08,7973.0,,784.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-01-09,10197.0,,1099.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-01-10,10749.0,,1176.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-01-11,10972.0,,1205.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-01-12,11896.0,,1244.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-01-13,13481.0,,1210.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-01-14,14879.0,,1178.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-01-15,16677.0,,1243.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-01-16,17959.0,,1109.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-01-17,18179.0,,1061.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-01-18,18275.0,,1043.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-01-19,19315.0,,1060.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-01-20,20478.0,,1000.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-01-21,21985.0,,1015.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-01-22,24196.0,,1074.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-01-23,25704.0,,1106.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-01-24,25964.0,,1112.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-01-25,26126.0,,1122.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-01-26,27180.0,,1124.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-01-27,29594.0,,1302.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-01-28,31629.0,6214.0,1378.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-01-29,34019.0,7607.0,1403.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-01-30,37230.0,9597.0,1647.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-01-31,38055.0,10155.0,1727.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-02-01,38594.0,10408.0,1781.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-02-02,40217.0,11310.0,1862.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-02-03,43000.0,12842.0,1915.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-02-04,46194.0,14330.0,2081.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-02-05,49798.0,15871.0,2254.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-02-06,52868.0,17376.0,2234.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-02-07,53424.0,17519.0,2196.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-02-08,53481.0,17564.0,2127.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-02-09,,,2236.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-02-10,58261.0,19114.0,2180.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-02-11,61757.0,20026.0,2223.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-02-12,65798.0,21312.0,2286.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-02-13,68146.0,22126.0,2183.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-02-14,68436.0,22284.0,2145.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-02-15,68497.0,22343.0,2145.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-02-16,69313.0,22573.0,1920.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-02-17,71722.0,23149.0,1923.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-02-18,76075.0,23812.0,2045.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-02-19,82370.0,24827.0,2367.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-02-20,87147.0,25831.0,2714.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-02-21,87957.0,26053.0,2789.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-02-22,88790.0,26375.0,2899.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-02-23,91785.0,27277.0,3210.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-02-24,96515.0,28218.0,3542.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-02-25,96980.0,28351.0,2986.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-02-26,,,3091.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-02-27,111039.0,33503.0,3413.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-02-28,,,3424.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-03-01,112809.0,34050.0,3431.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-03-02,116276.0,35067.0,3499.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-03-03,,,3578.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-03-04,126848.0,39762.0,4267.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-03-05,134504.0,42234.0,4356.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-03-06,,,4130.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-03-07,145394.0,43942.0,4781.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-03-08,,,4990.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-03-09,150080.0,44235.0,4829.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-03-10,155175.0,45310.0,4802.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-03-11,161693.0,47795.0,4978.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-03-12,,,5220.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-03-13,180400.0,52571.0,5779.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-03-14,185912.0,52649.0,5788.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-03-15,191207.0,52664.0,6210.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-03-16,194844.0,52932.0,6395.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-03-17,199394.0,53729.0,6317.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-03-18,204831.0,53987.0,6163.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-03-19,212261.0,54772.0,5888.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-03-20,220882.0,56946.0,5783.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-03-21,223166.0,57003.0,5322.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-03-22,224511.0,57023.0,4758.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-03-23,226994.0,57559.0,4593.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-03-24,229921.0,57738.0,4361.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-03-25,235600.0,58143.0,4396.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-03-26,,,4525.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-03-27,252278.0,60555.0,4485.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-03-28,254683.0,60813.0,4502.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-03-29,255219.0,60861.0,4387.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-03-30,,,4451.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-03-31,261089.0,62184.0,4453.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-04-01,267061.0,63696.0,4494.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-04-02,279012.0,67645.0,5010.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-04-03,282946.0,68025.0,4381.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-04-04,291801.0,68648.0,5303.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-04-05,296031.0,68785.0,5830.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-04-06,299020.0,69779.0,5838.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-04-07,302626.0,70916.0,5934.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-04-08,308633.0,72035.0,5939.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-04-09,,,5915.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-04-10,332207.0,74370.0,7037.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-04-11,333835.0,74774.0,6005.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-04-12,,,5560.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-04-13,336062.0,75265.0,5292.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-04-14,338922.0,75841.0,5185.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-04-15,,,5738.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-04-16,358671.0,80926.0,5464.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-04-17,370197.0,84224.0,5427.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-04-18,372262.0,84964.0,5490.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-04-19,,,5617.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-04-20,376276.0,86768.0,5745.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-04-21,,,6003.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,EST,2021-04-22,385612.0,89868.0,5259.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Eswatini,SWZ,2021-03-30,0.0,,,Oxford/AstraZeneca
Eswatini,SWZ,2021-03-31,,,3377.0,Oxford/AstraZeneca
Eswatini,SWZ,2021-04-01,,,3377.0,Oxford/AstraZeneca
Eswatini,SWZ,2021-04-02,,,3377.0,Oxford/AstraZeneca
Eswatini,SWZ,2021-04-03,,,3377.0,Oxford/AstraZeneca
Eswatini,SWZ,2021-04-04,,,3377.0,Oxford/AstraZeneca
Eswatini,SWZ,2021-04-05,20262.0,,3377.0,Oxford/AstraZeneca
Eswatini,SWZ,2021-04-06,,,3244.0,Oxford/AstraZeneca
Eswatini,SWZ,2021-04-07,,,3111.0,Oxford/AstraZeneca
Eswatini,SWZ,2021-04-08,27601.0,,2978.0,Oxford/AstraZeneca
Eswatini,SWZ,2021-04-09,,,2551.0,Oxford/AstraZeneca
Eswatini,SWZ,2021-04-10,,,2124.0,Oxford/AstraZeneca
Eswatini,SWZ,2021-04-11,,,1696.0,Oxford/AstraZeneca
Eswatini,SWZ,2021-04-12,,,1269.0,Oxford/AstraZeneca
Eswatini,SWZ,2021-04-13,,,975.0,Oxford/AstraZeneca
Eswatini,SWZ,2021-04-14,,,680.0,Oxford/AstraZeneca
Eswatini,SWZ,2021-04-15,,,386.0,Oxford/AstraZeneca
Eswatini,SWZ,2021-04-16,,,386.0,Oxford/AstraZeneca
Eswatini,SWZ,2021-04-17,,,386.0,Oxford/AstraZeneca
Eswatini,SWZ,2021-04-18,,,386.0,Oxford/AstraZeneca
Eswatini,SWZ,2021-04-19,31846.0,,386.0,Oxford/AstraZeneca
Ethiopia,ETH,2021-04-08,430000.0,,,Oxford/AstraZeneca
Faeroe Islands,FRO,2021-01-29,3994.0,1.0,,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-01-30,,,83.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-01-31,,,83.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-01,,,83.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-02,,,83.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-03,,,83.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-04,,,83.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-05,,,83.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-06,4657.0,606.0,83.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-07,,,80.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-08,4783.0,685.0,77.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-09,,,106.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-10,5355.0,1221.0,135.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-11,,,128.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-12,,,120.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-13,,,112.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-14,,,108.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-15,,,103.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-16,,,66.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-17,,,30.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-18,,,30.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-19,,,30.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-20,,,30.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-21,5682.0,1515.0,30.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-22,,,67.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-23,6259.0,2087.0,104.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-24,6713.0,2523.0,164.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-25,,,167.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-26,,,169.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-27,,,172.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-28,,,174.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-01,,,140.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-02,,,105.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-03,7041.0,2830.0,47.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-04,7394.0,3156.0,91.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-05,7563.0,3312.0,108.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-06,7925.0,3674.0,153.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-07,,,157.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-08,8068.0,3808.0,160.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-09,,,181.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-10,,,201.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-11,,,178.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-12,8832.0,3931.0,181.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-13,,,134.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-14,,,129.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-15,,,124.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-16,8967.0,3979.0,101.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-17,9170.0,3997.0,103.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-18,9342.0,4033.0,100.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-19,,,76.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-20,,,74.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-21,,,72.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-22,9427.0,4039.0,71.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-23,,,74.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-24,,,53.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-25,,,37.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-26,9660.0,4074.0,42.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-27,9959.0,4106.0,82.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-28,,,118.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-29,,,153.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-30,10770.0,4129.0,184.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-31,,,187.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-04-01,,,190.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-04-02,,,193.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-04-03,,,162.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-04-04,,,135.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-04-05,,,108.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-04-06,,,80.0,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-04-07,,,80.0,"Moderna, Pfizer/BioNTech"
